Molecule_Name,CYP2D6_is_TDI,CYP2D6_TDI,CYP2D6_direct,CYP3A4_is_TDI,CYP3A4_TDI,CYP3A4_direct
OCNT-2310641,,,,False,3.783,3.496
OCNT-2310643,,,,False,2.427,2.079
OCNT-2310648,True,5.251,4.573,,,
OCNT-2310650,True,5.206,4.486,,,
OCNT-2310653,,,,False,2.675,2.121
OCNT-2310655,False,5.438,5.291,,,
OCNT-2310657,,,,False,2.35,2.617
OCNT-2310658,,,,False,3.469,3.394
OCNT-2310662,,,,True,4.735,4.239
OCNT-2310664,,,,,,
OCNT-2310665,False,5.423,5.354,,,
OCNT-2310667,,,,True,4.728,3.163
OCNT-2310670,,,,,,
OCNT-2310673,,,,False,4.723,4.707
OCNT-2310674,,,,,,
OCNT-2310675,,,,False,2.212,
OCNT-2310677,,,,True,5.738,5.132
OCNT-2310680,False,5.195,4.995,,,
OCNT-2310682,,,,,,
OCNT-2310684,,,,,,
OCNT-2310685,,,,,,
OCNT-2310686,,,,,,
OCNT-2310689,,,,,,
OCNT-2310690,,,,True,5.427,5.069
OCNT-2310692,,,,False,3.838,3.607
OCNT-2310693,,,,False,4.269,3.569
OCNT-2310696,,,,False,4.666,4.433
OCNT-2310697,,,,True,4.746,4.366
OCNT-2310698,,,,False,2.716,2.8
OCNT-2310699,,,,,,
OCNT-2310706,False,3.884,2.583,,,
OCNT-2310707,,,,False,2.917,3.374
OCNT-2310716,,,,,,
OCNT-2310717,,,,,,
OCNT-2310721,,,,True,4.855,4.132
OCNT-2310722,,,,False,2.063,2.125
OCNT-2310724,,,,False,2.193,2.101
OCNT-2310726,,,,False,4.16,4.009
OCNT-2310727,,,,,,
OCNT-2310728,,,,,,
OCNT-2310732,,,,True,5.061,4.494
OCNT-2310733,,,,False,3.749,2.09
OCNT-2310735,,,,False,2.483,2.416
OCNT-2310736,False,5.693,5.614,,,
OCNT-2310737,,,,False,3.807,2.316
OCNT-2310740,False,5.21,5.291,,,
OCNT-2310742,,,,True,5.622,5.144
OCNT-2310745,,,,False,4.975,4.952
OCNT-2310746,,,,,,
OCNT-2310747,,,,False,5.22,4.971
OCNT-2310751,,,,,,
OCNT-2310755,,,,,,
OCNT-2310757,True,4.776,4.335,,,
OCNT-2310758,False,5.955,5.811,True,5.115,4.693
OCNT-2310759,,,,,,
OCNT-2310760,False,4.936,4.981,,,
OCNT-2310763,,,,,,
OCNT-2310764,,,,True,4.694,4.3
OCNT-2310770,,,,,,
OCNT-2310776,,,,True,5.205,4.436
OCNT-2310779,,,,,,
OCNT-2310782,,,,True,4.897,4.56
OCNT-2310785,False,6.662,6.605,,,
OCNT-2310791,,,,,,
OCNT-2310795,,,,False,5.367,5.876
OCNT-2310796,False,3.579,2.043,,,
OCNT-2310797,,,,False,3.656,2.227
OCNT-2310798,,,,True,5.105,4.606
OCNT-2310801,,,,,,
OCNT-2310802,,,,False,4.16,3.851
OCNT-2310804,False,6.4,6.431,,,
OCNT-2310808,,,,,,
OCNT-2310809,,,,,,
OCNT-2310813,,,,False,4.449,4.23
OCNT-2310815,,,,False,3.49,3.626
OCNT-2310816,False,4.615,4.372,,,
OCNT-2310817,,,,True,6.03,5.593
OCNT-2310822,,,,False,5.131,4.966
OCNT-2310823,,,,False,4.253,3.207
OCNT-2310824,,,,True,5.744,5.208
OCNT-2310825,,,,,,
OCNT-2310826,True,6.954,5.837,True,4.822,4.214
OCNT-2310827,False,5.168,4.975,,,
OCNT-2310828,,,,,,
OCNT-2310829,False,5.461,5.395,,,
OCNT-2310830,True,4.789,4.329,,,
OCNT-2310831,,,,False,5.24,5.224
OCNT-2310833,False,4.522,4.484,True,5.052,4.523
OCNT-2310834,,,,True,5.147,4.574
OCNT-2310835,,,,,,
OCNT-2310837,,,,False,4.894,4.657
OCNT-2310839,,,,True,4.771,4.221
OCNT-2310840,,,,,,
OCNT-2310843,False,4.913,4.871,,,
OCNT-2310845,,,,True,5.351,4.878
OCNT-2310846,,,,,,
OCNT-2310851,,,,False,3.981,3.837
OCNT-2310852,,,,,,
OCNT-2310853,False,5.126,4.903,,,
OCNT-2310854,,,,True,4.782,4.37
OCNT-2310856,,,,,,
OCNT-2310858,,,,True,5.199,4.336
OCNT-2310859,False,4.578,4.501,False,5.086,4.884
OCNT-2310861,,,,,,
OCNT-2310864,False,6.534,6.555,,,
OCNT-2310867,,,,False,4.467,4.258
OCNT-2310868,,,,False,4.129,4.081
OCNT-2310871,,,,,,
OCNT-2310873,False,4.722,4.646,,,
OCNT-2310875,False,4.451,4.358,,,
OCNT-2310878,,,,,,
OCNT-2310880,,,,,,
OCNT-2310884,True,4.435,2.087,,,
OCNT-2310885,,,,True,5.078,4.342
OCNT-2310886,False,5.851,5.819,,,
OCNT-2310888,,,,,,
OCNT-2310890,False,6.959,6.908,,,
OCNT-2310893,,,,False,2.759,2.13
OCNT-2310895,False,4.637,,,,
OCNT-2310899,,,,True,5.666,5.141
OCNT-2310900,,,,,,
OCNT-2310901,,,,False,6.056,5.774
OCNT-2310904,,,,False,3.5,2.26
OCNT-2310905,,,,,,
OCNT-2310907,,,,False,4.14,3.652
OCNT-2310909,True,5.458,5.106,,,
OCNT-2310910,,,,False,4.12,3.573
OCNT-2310911,,,,False,3.527,3.503
OCNT-2310913,False,3.926,3.726,,,
OCNT-2310916,False,5.717,5.635,,,
OCNT-2310917,,,,True,5.275,4.302
OCNT-2310919,True,4.7,3.886,,,
OCNT-2310920,False,4.479,4.396,,,
OCNT-2310923,,,,,,
OCNT-2310924,,,,,,
OCNT-2310925,,,,,,
OCNT-2310927,,,,True,4.994,4.532
OCNT-2310928,,,,False,3.627,3.966
OCNT-2310932,,,,True,4.989,3.701
OCNT-2310935,,,,True,5.49,5.106
OCNT-2310937,,,,,,
OCNT-2310939,,,,False,4.381,4.138
OCNT-2310941,,,,,,
OCNT-2310942,False,5.413,5.401,,,
OCNT-2310944,True,4.98,4.602,,,
OCNT-2310945,False,5.715,5.839,False,6.496,6.338
OCNT-2310946,,,,True,5.553,4.995
OCNT-2310948,,,,,,
OCNT-2310949,False,4.668,4.491,,,
OCNT-2310952,,,,False,3.014,2.038
OCNT-2310953,,,,True,6.519,5.87
OCNT-2310955,,,,,,
OCNT-2310956,,,,,,
OCNT-2310958,True,4.53,4.221,,,
OCNT-2310962,,,,,,
OCNT-2310963,,,,,,
OCNT-2310967,,,,False,5.816,5.544
OCNT-2310968,,,,False,4.09,3.903
OCNT-2310969,,,,True,4.444,4.077
OCNT-2310970,,,,False,2.061,2.319
OCNT-2310971,,,,,,
OCNT-2310974,,,,False,5.257,4.976
OCNT-2310977,False,4.603,4.439,,,
OCNT-2310978,False,4.387,4.166,,,
OCNT-2310979,True,4.613,1.957,False,5.778,5.825
OCNT-2310980,,,,,,
OCNT-2310981,True,4.606,4.142,,,
OCNT-2310983,,,,,,
OCNT-2310986,,,,,,
OCNT-2310987,,,,False,4.089,4.018
OCNT-2310988,False,5.579,5.399,False,6.987,7.187
OCNT-2310989,,,,False,5.586,5.552
OCNT-2310993,,,,,,
OCNT-2310994,,,,,,
OCNT-2310997,False,4.47,4.37,,,
OCNT-2311003,,,,,,
OCNT-2311004,,,,False,3.943,3.618
OCNT-2311009,,,,False,2.134,2.687
OCNT-2311010,,,,,,
OCNT-2311014,,,,,,
OCNT-2311016,,,,True,4.987,4.573
OCNT-2311017,,,,,,
OCNT-2311018,,,,False,2.118,2.03
OCNT-2311020,False,4.487,4.622,,,
OCNT-2311021,,,,,,
OCNT-2311024,,,,False,2.788,2.251
OCNT-2311028,,,,False,4.277,4.133
OCNT-2311030,,,,,,
OCNT-2311031,,,,False,2.064,1.973
OCNT-2311032,,,,True,5.619,5.191
OCNT-2311034,,,,False,3.875,3.81
OCNT-2311042,,,,True,5.497,4.666
OCNT-2311050,,,,False,4.02,3.166
OCNT-2311052,False,5.552,5.552,,,
OCNT-2311053,,,,,,
OCNT-2311055,,,,False,3.347,2.767
OCNT-2311058,,,,,,
OCNT-2311059,False,4.538,4.483,,,
OCNT-2311060,,,,True,4.786,4.434
OCNT-2311061,,,,,,
OCNT-2311064,,,,,,
OCNT-2311070,,,,,,
OCNT-2311071,,,,,,
OCNT-2311072,,,,,,
OCNT-2311074,,,,,,
OCNT-2311075,,,,False,2.942,2.485
OCNT-2311081,,,,True,5.114,4.554
OCNT-2311083,False,4.404,4.36,,,
OCNT-2311086,,,,,,
OCNT-2311087,,,,True,4.494,4.02
OCNT-2311088,,,,False,5.354,5.159
OCNT-2311090,False,5.774,5.597,True,4.941,4.322
OCNT-2311091,False,4.593,4.486,,,
OCNT-2311092,False,5.353,5.275,False,5.665,5.711
OCNT-2311094,False,5.162,5.045,False,5.407,5.159
OCNT-2311095,,,,True,5.815,5.017
OCNT-2311097,,,,True,5.147,4.696
OCNT-2311100,,,,,,
OCNT-2311101,False,5.175,4.965,,,
OCNT-2311102,,,,,,
OCNT-2311105,,,,,,
OCNT-2311106,True,5.81,4.559,,,
OCNT-2311107,,,,True,4.433,4.053
OCNT-2311111,False,4.338,4.223,,,
OCNT-2311113,False,4.603,4.532,,,
OCNT-2311117,,,,True,6.725,5.746
OCNT-2311121,False,5.766,5.746,,,
OCNT-2311123,False,6.013,5.984,,,
OCNT-2311128,,,,False,4.011,3.58
OCNT-2311132,True,4.874,3.531,True,4.843,4.428
OCNT-2311133,False,4.637,4.733,,,
OCNT-2311134,,,,True,5.435,4.987
OCNT-2311135,,,,False,5.102,4.903
OCNT-2311136,,,,,,
OCNT-2311138,False,5.312,5.417,,,
OCNT-2311145,,,,,,
OCNT-2311147,,,,,,
OCNT-2311148,False,7.227,7.284,,,
OCNT-2311150,,,,False,3.949,3.988
OCNT-2311152,,,,True,5.475,4.895
OCNT-2311154,,,,,,
OCNT-2311155,False,4.237,4.254,True,5.435,4.945
OCNT-2311159,,,,,,
OCNT-2311160,False,5.668,5.584,,,
OCNT-2311162,,,,False,3.709,3.556
OCNT-2311164,,,,False,2.852,2.524
OCNT-2311166,,,,False,3.747,3.655
OCNT-2311175,,,,True,4.578,4.2
OCNT-2311178,,,,False,3.837,3.541
OCNT-2311179,,,,,,
OCNT-2311180,,,,True,4.914,4.371
OCNT-2311182,,,,False,4.231,4.034
OCNT-2311185,,,,False,3.803,3.712
OCNT-2311187,False,4.648,4.667,True,6.304,5.848
OCNT-2311191,,,,,,
OCNT-2311194,False,5.842,5.732,,,
OCNT-2311197,,,,False,2.002,2.028
OCNT-2311199,,,,False,3.871,3.277
OCNT-2311200,,,,False,2.813,2.81
OCNT-2311202,True,4.369,2.894,,,
OCNT-2311203,False,4.579,4.575,,,
OCNT-2311204,,,,,,
OCNT-2311205,,,,,,
OCNT-2311206,True,4.519,4.14,,,
OCNT-2311212,False,4.976,4.922,,,
OCNT-2311213,,,,,,
OCNT-2311215,,,,True,5.619,5.013
OCNT-2311219,,,,,,
OCNT-2311220,,,,False,4.289,3.746
OCNT-2311222,,,,,,
OCNT-2311225,True,5.702,5.13,,,
OCNT-2311229,False,4.306,4.296,,,
OCNT-2311231,False,5.47,5.507,,,
OCNT-2311233,True,5.107,4.726,,,
OCNT-2311234,,,,,,
OCNT-2311235,,,,False,4.2,4.293
OCNT-2311239,,,,False,4.087,4.086
OCNT-2311240,False,4.634,4.629,,,
OCNT-2311245,False,4.874,4.825,,,
OCNT-2311249,,,,False,5.468,5.349
OCNT-2311250,,,,False,4.456,4.37
OCNT-2311251,False,4.49,4.444,,,
OCNT-2311252,,,,False,4.186,4.145
OCNT-2311253,False,4.508,4.584,,,
OCNT-2311255,,,,True,5.502,4.963
OCNT-2311256,False,6.278,6.338,,,
OCNT-2311259,,,,False,2.669,2.812
OCNT-2311260,False,4.641,4.574,,,
OCNT-2311263,False,4.405,4.413,False,2.135,2.061
OCNT-2311264,,,,,,
OCNT-2311268,,,,True,5.2,4.733
OCNT-2311278,,,,,,
OCNT-2311279,,,,,,
OCNT-2311281,,,,,,
OCNT-2311282,,,,,,
OCNT-2311283,False,4.689,4.54,,,
OCNT-2311287,,,,,,
OCNT-2311289,,,,True,4.468,4.066
OCNT-2311291,,,,True,5.272,4.255
OCNT-2311293,,,,False,3.253,2.16
OCNT-2311294,,,,False,1.992,2.033
OCNT-2311299,,,,,,
OCNT-2311302,False,6.754,6.967,,,
OCNT-2311303,,,,False,2.061,2.237
OCNT-2311306,,,,False,3.931,3.53
OCNT-2311309,,,,False,2.586,2.772
OCNT-2311310,,,,False,3.751,2.839
OCNT-2311311,False,4.346,4.11,,,
OCNT-2311312,False,4.581,4.52,,,
OCNT-2311313,,,,,,
OCNT-2311316,,,,True,5.302,4.993
OCNT-2311317,False,4.559,4.359,,,
OCNT-2311320,,,,False,5.615,5.383
OCNT-2311325,,,,,,
OCNT-2311328,True,4.698,4.204,True,5.489,4.915
OCNT-2311331,,,,,,
OCNT-2311335,,,,,,
OCNT-2311336,False,5.357,5.272,,,
OCNT-2311337,,,,False,2.582,2.12
OCNT-2311338,,,,,,
OCNT-2311340,False,4.763,4.584,,,
OCNT-2311343,,,,,,
OCNT-2311344,False,5.18,5.216,,,
OCNT-2311351,False,4.558,4.663,,,
OCNT-2311357,False,4.372,4.349,,,
OCNT-2311370,,,,,,
OCNT-2311372,,,,,,
OCNT-2311376,,,,True,5.967,4.955
OCNT-2311379,,,,False,2.162,2.002
OCNT-2311380,False,4.519,4.347,,,
OCNT-2311381,,,,False,4.063,3.731
OCNT-2311382,,,,False,4.789,4.516
OCNT-2311387,,,,,,
OCNT-2311391,False,4.725,4.716,,,
OCNT-2311392,,,,False,4.779,5.003
OCNT-2311393,,,,,,
OCNT-2311397,False,4.431,4.484,,,
OCNT-2311399,,,,,,
OCNT-2311402,,,,False,3.881,3.483
OCNT-2311403,,,,True,5.462,4.494
OCNT-2311405,False,4.363,4.374,,,
OCNT-2311413,,,,,,
OCNT-2311414,True,4.882,4.303,,,
OCNT-2311419,,,,True,4.828,4.403
OCNT-2311427,,,,,,
OCNT-2311435,,,,True,4.936,4.41
OCNT-2311436,,,,,,
OCNT-2311437,,,,False,5.561,5.395
OCNT-2311438,False,4.707,4.565,,,
OCNT-2311440,False,5.216,5.071,,,
OCNT-2311447,,,,True,4.73,4.384
OCNT-2311450,False,4.915,4.874,,,
OCNT-2311453,,,,,,
OCNT-2311457,,,,False,4.106,3.867
OCNT-2311461,,,,True,4.692,4.197
OCNT-2311462,,,,,,
OCNT-2311473,True,5.193,4.773,,,
OCNT-2311474,,,,False,3.809,4.026
OCNT-2311478,,,,,,
OCNT-2311479,False,5.2,5.306,,,
OCNT-2311487,,,,,,
OCNT-2311488,,,,False,2.41,2.173
OCNT-2311489,,,,False,2.997,2.222
OCNT-2311490,,,,False,2.992,2.406
OCNT-2311493,,,,,,
OCNT-2311498,,,,False,4.247,3.368
OCNT-2311500,,,,True,5.033,4.425
OCNT-2311501,,,,True,5.961,4.984
OCNT-2311502,,,,False,3.222,2.217
OCNT-2311507,,,,False,2.383,2.053
OCNT-2311508,,,,,,
OCNT-2311511,,,,,,
OCNT-2311515,True,5.724,4.845,,,
OCNT-2311516,,,,False,2.853,2.529
OCNT-2311517,,,,True,5.778,4.991
OCNT-2311523,False,4.423,4.463,,,
OCNT-2311525,False,5.645,5.564,,,
OCNT-2311532,False,5.463,5.35,,,
OCNT-2311533,,,,False,3.339,2.589
OCNT-2311534,,,,False,5.243,5.297
OCNT-2311537,,,,False,4.06,3.35
OCNT-2311540,,,,True,5.369,4.539
OCNT-2311542,,,,,,
OCNT-2311547,,,,,,
OCNT-2311552,False,5.13,5.094,True,5.284,4.661
OCNT-2311554,True,5.359,4.706,,,
OCNT-2311556,,,,False,3.841,2.894
OCNT-2311559,False,4.878,4.76,,,
OCNT-2311562,,,,,,
OCNT-2311565,,,,,,
OCNT-2311567,,,,,,
OCNT-2311569,,,,False,4.006,3.121
OCNT-2311571,,,,False,2.17,1.918
OCNT-2311573,False,4.721,4.53,False,5.681,5.579
OCNT-2311574,,,,,,
OCNT-2311582,True,4.685,4.315,,,
OCNT-2311588,,,,,,
OCNT-2311590,False,5.099,5.056,,,
OCNT-2311592,,,,,,
OCNT-2311596,False,4.467,4.348,True,6.033,5.324
OCNT-2311598,,,,,,
OCNT-2311600,False,5.864,5.568,False,4.506,4.435
OCNT-2311602,,,,,,
OCNT-2311604,False,4.547,4.443,,,
OCNT-2311606,False,5.401,5.324,,,
OCNT-2311610,False,6.413,6.234,,,
OCNT-2311615,,,,True,4.917,4.3
OCNT-2311616,,,,,,
OCNT-2311617,False,5.193,5.197,,,
OCNT-2311619,,,,False,4.221,3.42
OCNT-2311620,,,,False,2.852,2.886
OCNT-2311621,False,5.242,5.11,,,
OCNT-2311623,True,5.661,4.936,,,
OCNT-2311624,True,4.972,4.611,,,
OCNT-2311626,False,4.999,5.074,,,
OCNT-2311627,,,,,,
OCNT-2311629,,,,,,
OCNT-2311630,,,,True,4.536,3.927
OCNT-2311633,,,,,,
OCNT-2311634,False,5.507,5.31,,,
OCNT-2311635,,,,False,6.039,5.786
OCNT-2311636,True,5.979,5.355,,,
OCNT-2311637,False,4.918,4.699,False,5.438,5.206
OCNT-2311638,False,5.147,5.055,,,
OCNT-2311644,,,,,,
OCNT-2311651,,,,,,
OCNT-2311652,False,6.462,6.388,,,
OCNT-2311653,False,4.879,4.929,,,
OCNT-2311655,False,4.618,4.645,,,
OCNT-2311656,,,,False,4.257,3.89
OCNT-2311661,True,5.789,5.46,,,
OCNT-2311662,False,4.575,4.343,,,
OCNT-2311663,,,,,,
OCNT-2311664,,,,False,3.869,3.491
OCNT-2311665,,,,False,4.922,4.7
OCNT-2311669,,,,,,
OCNT-2311674,,,,,,
OCNT-2311676,False,5.168,5.147,,,
OCNT-2311678,,,,,,
OCNT-2311680,,,,,,
OCNT-2311681,,,,True,5.386,4.867
OCNT-2311682,,,,,,
OCNT-2311683,False,5.647,5.535,,,
OCNT-2311686,,,,,,
OCNT-2311687,False,4.569,4.483,,,
OCNT-2311688,,,,False,4.688,4.434
OCNT-2311689,,,,,,
OCNT-2311697,,,,False,6.249,6.007
OCNT-2311706,,,,,,
OCNT-2311707,,,,,,
OCNT-2311708,,,,,,
OCNT-2311709,,,,,,
OCNT-2311711,False,4.509,4.311,,,
OCNT-2311714,,,,,,
OCNT-2311721,,,,False,5.59,5.292
OCNT-2311722,,,,True,4.653,4.346
OCNT-2311723,False,6.527,6.563,,,
OCNT-2311724,,,,,,
OCNT-2311726,,,,,,
OCNT-2311727,False,4.628,4.37,,,
OCNT-2311728,,,,,,
OCNT-2311730,,,,,,
OCNT-2311731,,,,False,5.588,5.58
OCNT-2311732,,,,False,5.993,5.877
OCNT-2311737,,,,False,4.549,4.484
OCNT-2311745,True,6.474,4.475,,,
OCNT-2311748,False,4.753,4.66,,,
OCNT-2311751,False,4.91,4.857,False,5.105,4.935
OCNT-2311752,,,,False,5.227,5.09
OCNT-2311754,False,6.113,6.111,,,
OCNT-2311756,,,,True,5.717,5.121
OCNT-2311758,,,,False,2.846,2.835
OCNT-2311760,False,5.668,5.742,,,
OCNT-2311762,,,,True,4.804,4.154
OCNT-2311765,False,5.395,5.286,,,
OCNT-2311766,True,6.465,6.143,,,
OCNT-2311769,False,6.457,6.609,,,
OCNT-2311771,,,,False,3.848,2.299
OCNT-2311773,,,,True,4.593,3.756
OCNT-2311777,False,5.861,5.74,,,
OCNT-2311779,,,,,,
OCNT-2311780,,,,,,
OCNT-2311781,,,,False,3.484,3.377
OCNT-2311782,,,,True,4.861,4.33
OCNT-2311783,,,,,,
OCNT-2311786,,,,False,2.225,2.211
OCNT-2311787,False,4.97,4.99,,,
OCNT-2311790,False,5.614,5.438,True,5.754,5.291
OCNT-2311792,,,,False,3.59,2.941
OCNT-2311794,,,,,,
OCNT-2311797,,,,,,
OCNT-2311800,False,4.676,4.59,True,5.733,5.051
OCNT-2311801,False,6.312,6.225,,,
OCNT-2311802,False,5.351,5.268,,,
OCNT-2311803,,,,False,2.459,2.272
OCNT-2311804,True,4.868,4.444,,,
OCNT-2311805,False,4.526,4.566,,,
OCNT-2311806,,,,False,5.306,5.222
OCNT-2311807,,,,,,
OCNT-2311808,False,4.795,4.723,,,
OCNT-2311815,,,,,,
OCNT-2311816,False,5.372,5.185,,,
OCNT-2311817,,,,,,
OCNT-2311818,,,,False,1.971,2.356
OCNT-2311819,,,,False,6.108,6.051
OCNT-2311821,,,,,,
OCNT-2311822,False,5.49,5.347,,,
OCNT-2311823,,,,False,4.625,4.684
OCNT-2311826,,,,False,4.072,2.872
OCNT-2311829,,,,False,2.091,2.113
OCNT-2311830,,,,,,
OCNT-2311831,False,5.806,5.703,,,
OCNT-2311832,,,,False,6.102,5.849
OCNT-2311834,,,,True,5.452,5.129
OCNT-2311835,False,6.616,6.508,,,
OCNT-2311839,,,,,,
OCNT-2311840,False,5.505,5.254,,,
OCNT-2311844,True,5.481,4.283,,,
OCNT-2311846,,,,False,3.572,2.258
OCNT-2311849,,,,,,
OCNT-2311855,,,,,,
OCNT-2311856,True,6.481,5.452,,,
OCNT-2311862,,,,False,4.414,4.333
OCNT-2311864,False,4.699,4.696,False,4.833,4.801
OCNT-2311870,False,4.416,4.479,,,
OCNT-2311871,False,4.809,4.738,,,
OCNT-2311873,,,,,,
OCNT-2311875,False,4.399,4.308,,,
OCNT-2311886,,,,True,4.636,3.722
OCNT-2311887,,,,True,5.503,4.851
OCNT-2311888,,,,False,2.19,2.163
OCNT-2311889,,,,,,
OCNT-2311890,True,4.646,4.134,True,5.927,5.318
OCNT-2311892,,,,,,
OCNT-2311897,,,,,,
OCNT-2311899,False,4.508,4.41,,,
OCNT-2311901,False,4.745,4.667,,,
OCNT-2311902,,,,False,4.143,3.813
OCNT-2311905,False,5.553,5.587,,,
OCNT-2311907,False,6.283,6.218,,,
OCNT-2311908,False,4.637,4.396,,,
OCNT-2311909,False,4.8,4.85,,,
OCNT-2311912,False,4.822,4.612,,,
OCNT-2311913,True,5.89,4.968,,,
OCNT-2311914,True,4.987,4.578,,,
OCNT-2311915,,,,False,2.708,2.376
OCNT-2311916,,,,,,
OCNT-2311918,False,4.559,4.539,True,5.462,5.074
OCNT-2311920,,,,False,5.468,5.403
OCNT-2311921,,,,,,
OCNT-2311925,,,,False,3.62,2.993
OCNT-2311929,False,4.7,4.606,,,
OCNT-2311931,False,5.581,5.441,,,
OCNT-2311934,,,,False,4.204,3.889
OCNT-2311935,,,,,,
OCNT-2311937,False,4.52,4.556,,,
OCNT-2311938,,,,False,3.114,2.519
OCNT-2311948,,,,,,
OCNT-2311950,,,,,,
OCNT-2311955,,,,False,3.816,3.655
OCNT-2311956,True,4.506,3.568,,,
OCNT-2311958,,,,False,4.061,3.642
OCNT-2311961,,,,False,4.512,4.343
OCNT-2311962,False,5.555,5.304,,,
OCNT-2311967,False,5.185,5.205,,,
OCNT-2311971,False,4.786,4.785,,,
OCNT-2311975,False,4.626,4.563,,,
OCNT-2311976,,,,False,4.182,3.785
OCNT-2311984,,,,True,4.421,4.089
OCNT-2311985,,,,False,5.173,5.199
OCNT-2311986,False,4.37,4.257,,,
OCNT-2311990,False,4.384,4.258,,,
OCNT-2311993,,,,True,4.997,4.579
OCNT-2311994,False,4.396,4.512,,,
OCNT-2311995,,,,False,2.626,3.432
OCNT-2311997,,,,,,
OCNT-2311998,True,7.581,6.861,,,
OCNT-2312000,False,4.895,4.793,False,4.794,4.596
OCNT-2312002,,,,True,5.149,4.431
OCNT-2312004,,,,,,
OCNT-2312008,True,4.69,4.38,,,
OCNT-2312009,,,,False,5.751,5.611
OCNT-2312011,,,,,,
OCNT-2312012,,,,,,
OCNT-2312014,False,4.899,4.946,,,
OCNT-2312015,False,5.863,5.877,,,
OCNT-2312016,False,4.888,4.88,,,
OCNT-2312020,False,6.064,5.889,,,
OCNT-2312021,False,4.338,4.295,,,
OCNT-2312024,False,4.547,4.359,,,
OCNT-2312027,,,,True,4.761,4.26
OCNT-2312029,,,,True,5.588,5.224
OCNT-2312033,,,,,,
OCNT-2312038,True,4.597,4.278,,,
OCNT-2312041,,,,,,
OCNT-2312044,False,4.805,4.823,,,
OCNT-2312045,,,,False,3.002,2.666
OCNT-2312046,,,,False,3.891,3.274
OCNT-2312047,,,,,,
OCNT-2312048,,,,,,
OCNT-2312049,False,5.301,5.295,,,
OCNT-2312053,,,,True,5.593,5.011
OCNT-2312054,,,,,,
OCNT-2312058,,,,,,
OCNT-2312061,,,,,,
OCNT-2312062,False,4.502,4.432,,,
OCNT-2312063,False,4.802,4.714,,,
OCNT-2312066,,,,,,
OCNT-2312068,False,4.815,4.849,,,
OCNT-2312069,False,4.551,4.476,,,
OCNT-2312071,,,,,,
OCNT-2312074,,,,,,
OCNT-2312078,,,,,,
OCNT-2312083,,,,True,4.748,4.436
OCNT-2312085,,,,,,
OCNT-2312087,,,,False,2.647,3.195
OCNT-2312089,True,5.782,5.184,,,
OCNT-2312094,False,4.367,4.303,,,
OCNT-2312095,False,4.78,4.549,,,
OCNT-2312096,,,,,,
OCNT-2312098,False,4.511,4.54,,,
OCNT-2312099,,,,,,
OCNT-2312101,,,,,,
OCNT-2312102,True,6.08,5.382,,,
OCNT-2312103,False,4.553,4.435,,,
OCNT-2312104,False,5.825,5.763,,,
OCNT-2312106,,,,False,3.966,3.826
OCNT-2312107,,,,False,2.27,2.464
OCNT-2312108,False,5.317,5.163,,,
OCNT-2312110,False,4.504,4.504,,,
OCNT-2312113,False,4.994,4.86,,,
OCNT-2312118,False,4.526,4.43,True,5.1,4.219
OCNT-2312122,,,,,,
OCNT-2312131,,,,,,
OCNT-2312136,False,4.887,4.873,,,
OCNT-2312140,False,6.502,6.384,,,
OCNT-2312144,,,,,,
OCNT-2312145,,,,True,6.881,6.228
OCNT-2312148,False,6.758,6.631,False,6.047,5.943
OCNT-2312150,False,4.647,4.658,,,
OCNT-2312154,,,,,,
OCNT-2312156,False,5.533,5.496,True,6.209,5.433
OCNT-2312161,,,,False,5.511,5.445
OCNT-2312162,,,,,,
OCNT-2312165,False,5.084,5.038,,,
OCNT-2312168,,,,False,4.739,4.552
OCNT-2312173,,,,True,5.155,4.467
OCNT-2312174,,,,,,
OCNT-2312180,True,4.513,3.993,,,
OCNT-2312189,,,,,,
OCNT-2312191,,,,,,
OCNT-2312197,,,,,,
OCNT-2312204,False,5.002,4.876,,,
OCNT-2312206,True,6.299,5.956,,,
OCNT-2312208,False,5.73,5.432,,,
OCNT-2312209,True,4.996,4.519,,,
OCNT-2312210,,,,,,
OCNT-2312211,,,,,,
OCNT-2312217,,,,,,
OCNT-2312218,,,,True,4.512,3.922
OCNT-2312222,,,,,,
OCNT-2312226,False,4.613,4.564,,,
OCNT-2312227,,,,True,6.533,5.319
OCNT-2312229,True,4.395,3.772,,,
OCNT-2312230,,,,,,
OCNT-2312233,,,,False,3.876,2.955
OCNT-2312235,,,,,,
OCNT-2312236,,,,True,4.76,4.105
OCNT-2312237,,,,True,5.894,4.875
OCNT-2312239,,,,True,5.389,5.008
OCNT-2312240,False,7.296,7.186,,,
OCNT-2312244,,,,,,
OCNT-2312247,False,4.611,4.628,,,
OCNT-2312252,,,,False,2.221,2.032
OCNT-2312258,False,5.381,5.383,,,
OCNT-2312267,,,,True,4.421,3.837
OCNT-2312272,False,4.938,5.002,,,
OCNT-2312277,,,,,,
OCNT-2312278,,,,,,
OCNT-2312280,True,4.926,4.299,True,5.495,4.693
OCNT-2312281,False,5.079,5.031,,,
OCNT-2312285,True,6.324,5.201,,,
OCNT-2312286,False,4.428,4.335,,,
OCNT-2312288,,,,False,5.766,5.484
OCNT-2312291,,,,,,
OCNT-2312293,True,5.143,4.714,True,5.673,5.293
OCNT-2312299,,,,,,
OCNT-2312301,,,,False,4.278,4.199
